experiment,config,param_value,rep,snapshot_id,logical_ts,success,skipped,retries,duration_ms,causal_consistent,causal_violation_count,conservation_holds,recovery_verified,recovery_conservation_holds,convergence_ms,drain_ms,finalize_ms,validation_ms,commit_ms,recovery_ms,balance_sum,in_transit_total,message_count,control_bytes,write_log_entries,write_log_bytes,dependency_tags_checked,delta_blocks
cluster,row_speculative,default,1,12,116478848365821952,True,False,0,378.7554162554443,True,0,True,True,True,81.48129237815738,78.3209577202797,73.91029223799706,68.32904228940606,68.2318746112287,76.50283398106694,100000,0,24,10133,25,3138,0,
cluster,row_speculative,default,1,13,116478848439943168,True,False,0,486.2305000424385,True,0,True,True,True,137.2711667791009,127.90820887312293,74.33525007218122,64.23462461680174,64.1015418805182,82.1181247010827,100000,0,24,13307,50,6280,0,
cluster,row_speculative,default,1,14,116478848521207808,True,False,0,470.50466667860746,True,0,True,True,True,126.93229224532843,64.1676657833159,78.45954177901149,58.8443330489099,58.70308307930827,141.68912498280406,100000,0,24,12973,44,5522,0,
cluster,row_speculative,default,1,15,116478848601227264,True,False,0,476.36416694149375,True,0,True,True,True,76.98062527924776,78.45774991437793,96.25324979424477,146.417916752398,146.30654081702232,78.02291680127382,100000,0,24,11326,26,3264,0,
cluster,row_speculative,default,1,16,116478848681771008,True,False,0,508.2693751901388,True,0,True,True,True,154.54720798879862,107.50691685825586,80.75233409181237,70.09629206731915,69.96412482112646,94.9924997985363,100000,0,24,14272,49,6156,0,
cluster,row_speculative,default,1,17,116478848764346368,True,False,0,448.4327081590891,True,0,True,True,True,94.96324975043535,99.25166610628366,69.44437464699149,95.24950012564659,95.15954181551933,89.16245820000768,100000,0,24,12405,29,3643,0,
cluster,row_speculative,default,1,18,116478848842924032,True,False,0,453.899750020355,True,0,True,True,True,86.17887506261468,78.24229123070836,78.9419999346137,117.59374989196658,117.48683312907815,92.56125008687377,100000,0,24,12783,29,3641,0,
cluster,row_speculative,default,1,19,116478848922025984,True,False,0,387.8961247391999,True,0,True,True,True,94.29770801216364,62.84004123881459,66.78179185837507,73.61070811748505,73.50629102438688,90.12704156339169,100000,0,24,13220,30,3758,0,
cluster,row_speculative,default,1,20,116478848996671488,True,False,0,476.10858269035816,True,0,True,True,True,91.60995902493596,140.40191611275077,92.71233296021819,66.17191573604941,66.05716701596975,84.97529104351997,100000,0,24,13684,31,3894,0,
cluster,row_speculative,default,1,21,116478849077215232,True,False,0,454.3810826726258,True,0,True,True,True,93.86962465941906,115.15458300709724,64.13358310237527,104.24474999308586,104.13791704922915,76.69025007635355,100000,0,24,13685,28,3511,0,
cluster,row_speculative,default,1,22,116478849156251648,True,False,0,446.38491701334715,True,0,True,True,True,92.8155411966145,127.60837515816092,74.13487508893013,73.73454188928008,73.6332917585969,77.86337519064546,100000,0,24,14398,31,3886,0,
cluster,row_speculative,default,1,23,116478849234763776,True,False,0,535.8031657524407,True,0,True,True,True,100.96237482503057,78.40712461620569,86.29283308982849,91.72675013542175,91.59920876845717,178.17245796322823,100000,0,24,15074,34,4266,0,
cluster,row_speculative,default,1,24,116478849319174144,True,False,0,503.12537513673306,True,0,True,True,True,76.63083309307694,70.7908752374351,87.11116714403033,187.8376668319106,187.73724976927042,80.44041600078344,100000,0,24,14428,25,3138,0,
